STATE_CODE,STATE_CODE_EXP,SHRP_ID,SURVEY_DATE,CONSTRUCTION_NO,GATOR_CRACK_A_L,GATOR_CRACK_A_M,GATOR_CRACK_A_H,BLK_CRACK_A_L,BLK_CRACK_A_M,BLK_CRACK_A_H,EDGE_CRACK_L_L,EDGE_CRACK_L_M,EDGE_CRACK_L_H,LONG_CRACK_WP_L_L,LONG_CRACK_WP_L_M,LONG_CRACK_WP_L_H,LONG_CRACK_WP_SEAL_L_L,LONG_CRACK_WP_SEAL_L_M,LONG_CRACK_WP_SEAL_L_H,LONG_CRACK_NWP_L_L,LONG_CRACK_NWP_L_M,LONG_CRACK_NWP_L_H,LONG_CRACK_NWP_SEAL_L_L,LONG_CRACK_NWP_SEAL_L_M,LONG_CRACK_NWP_SEAL_L_H,TRANS_CRACK_NO_L,TRANS_CRACK_NO_M,TRANS_CRACK_NO_H,TRANS_CRACK_L_L,TRANS_CRACK_L_M,TRANS_CRACK_L_H,TRANS_CRACK_SEAL_L_L,TRANS_CRACK_SEAL_L_M,TRANS_CRACK_SEAL_L_H,PATCH_NO_L,PATCH_NO_M,PATCH_NO_H,PATCH_A_L,PATCH_A_M,PATCH_A_H,POTHOLES_NO_L,POTHOLES_NO_M,POTHOLES_NO_H,POTHOLES_A_L,POTHOLES_A_M,POTHOLES_A_H,SHOVING_NO,SHOVING_A,BLEEDING,POLISH_AGG_A,RAVELING,PUMPING_NO,PUMPING_L,OTHER,SURVEY_WIDTH,WP_LENGTH_CRACKED,TRANS_CRACK_L_GT183
24,Maryland,0508,04/09/2009,3,74.0999984741211,248.5,0,0,0,0,0,0,0,0,0,0,0,0,0,203.800003051758,249.399993896484,0,0,0,0,27,10,0,10.8999996185303,14.6999998092651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.70000004768372,304.799987792969,0
24,Maryland,0506,04/09/2009,2,3.29999995231628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.900001525879,178,0,0,0,0,9,15,0,11.8999996185303,49.9000015258789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.7999992370605,0,0,0,0,STILL ONLY RATED THE LAST 100' WITH BLEEDING,3.70000004768372,15.3000001907349,54.2000007629395
24,Maryland,0509,04/16/2009,5,0.200000002980232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.100006103516,78.5,0,0,0,0,3,1,0,7.90000009536743,3.70000004768372,0,0,0,0,2,0,0,0.300000011920929,0,0,0,0,0,0,0,0,0,0,305,0,0,0,0,,3.70000004768372,1,10.5
24,Maryland,0559,04/16/2009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.5,161,0,0,0,0,16,8,0,21.8999996185303,29.7000007629395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213.5,0,0,0,0,,3.70000004768372,0,43.0999984741211
33,New Hampshire,1001,04/16/2009,5,19.7000007629395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.5,32,0,87.1999969482422,0,0,1,0,0,0.300000011920929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"COARSE AGGREGATE SURFACE, STARTING TO LOSE AGG. ON SITE. NOT RATED AS RAVELLING",3.70000004768372,100.900001525879,0
37,North Carolina,A961,04/12/2005,2,3.70000004768372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ADDED LONG-NWP CRACKING - ECOMPEX - 26,3.59999990463257,18.5,0
24,Maryland,1634,04/28/2009,2,123.699996948242,140.699996948242,8.30000019073486,0,0,0,0,0,0,0,0,0,0,0,0,130.5,109.099998474121,0,0,0,0,40,0,0,18.2000007629395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.70000004768372,304.799987792969,0
87,Ontario,1680,05/21/2009,3,1.60000002384186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,152.5,0,0,0,0,28,2,10,13.6000003814697,5.09999990463257,34.5999984741211,0,0,0,1,0,0,76.3000030517578,0,0,0,0,0,0,0,0,0,0,0,0,23.7999992370605,0,0,,3.79999995231628,6,39.9000015258789
87,Ontario,1806,05/21/2009,3,0.200000002980232,0,72.9000015258789,0,0,298.299987792969,0,0,0,0,0,0,0,0,0,0,61,244,0,0,0,8,14,0,6.80000019073486,20.7000007629395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,152.5,,3.79999995231628,170.800003051758,11.8000001907349
25,Massachusetts,1004,09/29/2009,3,5.40000009536743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.899993896484,137.300003051758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558.900024414063,0,0,,3.70000004768372,12.8000001907349,0
89,Quebec,A902,06/25/2003,1,6.69999980926514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.0999984741211,0,0,0,0,0,21,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488,0,0,PRE REHAB TESTING DIPSTICK COMPLETED ON 05/29/2003,3.70000004768372,22.2999992370605,0
89,Quebec,A903,05/28/2003,1,17.8999996185303,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,4.80000019073486,0,0,0,0,0,1,0,2,0.400000005960464,0,5.69999980926514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472.799987792969,0,0,PRE REHAB TESTING,3.70000004768372,31.7999992370605,5.69999980926514
24,Maryland,0562,06/05/2003,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.199996948242,167.699996948242,0,0,0,0,12,4,0,21.3999996185303,14.8000001907349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564.200012207031,0,0,RAVEL ENTIRE SITE,3.70000004768372,0,26.1000003814697
24,Maryland,0501,06/26/2003,4,118,0,13.1000003814697,0,0,0,0,0,0,0,0,0,0,0,0,17.5,274.5,0,0,0,0,15,11,0,6.59999990463257,29.2000007629395,0,0,0,0,1,0,5,5.59999990463257,0,22.8999996185303,0,0,0,0,0,0,0,0,0,0,0,0,0,NOTICEABLE WHEEL RUT SEALANT INEFFECTIVE,3.70000004768372,213.600006103516,28.2000007629395
89,Quebec,3015,05/22/2003,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.699996948242,6.19999980926514,0,0,0,0,4,3,2,7.80000019073486,11.3999996185303,7.59999990463257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PRE REHAB (BASE LIFT),3.90000009536743,0,25.5
44,Rhode Island,7401,06/12/2003,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.70000004768372,0,0
9,Connecticut,1803,06/11/2003,4,8.80000019073486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,13,6,1,21,16,3.70000004768372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.70000004768372,28.8999996185303,28
23,Maine,0559,09/18/2003,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.5,0,0,152.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320.5,0,45.7999992370605,0,0,"MODERATE RUTTING IN BOTH WP. NEW SPRAY SEAL ON ALL CRACKS, RATED AS 4BL",3.70000004768372,0,0
23,Maine,0509,09/18/2003,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.5,0,0,102.5,0,0,1,0,0,3.70000004768372,0,0,3.70000004768372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,0,45.7000007629395,0,0,"MODERATE RUTTING IN BWP, NEW SPRAY SEAL ON ALL CRACKS, RATED AS 4BL",3.70000004768372,0,3.70000004768372
23,Maine,0508,09/18/2003,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,0,45.7000007629395,0,0,MODERATE RUTTING IN BOTH WHEEL PATHS. NEW SPRAY SEAL PPLIED TO ALL CRACKS,3.70000004768372,0,0
23,Maine,0507,09/18/2003,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.5,0,0,152.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274.5,0,45.7000007629395,0,0,SEVERE RUTTING BOTH WHEEL PATHS. NEW SPRAY SEAL ON ALL CRACKS,3.70000004768372,0,0
23,Maine,0506,09/18/2003,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.5,0,0,152.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274.5,0,45.7000007629395,0,0,"MOD RUTTING BOTH WHEEL PATHS, NEW SPRAY SEALANT ON ALL CRACKS",3.70000004768372,0,0
23,Maine,0505,09/18/2003,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.5,0,0,152.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289.700012207031,0,91.5,0,0,SLIGHT RUTTING IN BOTH WHEEL PATHS. NEW SPRAY SEALANT ON ALL CRACKS,3.70000004768372,0,0
23,Maine,0504,09/18/2003,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.5,0,0,152.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274.5,0,45.7000007629395,0,0,SPRAY SEALANT ON ALL CRACKS. MODERATE RUTTING IN BOTH WHEEL PATHS,3.70000004768372,0,0
23,Maine,0503,09/18/2003,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.5,0,0,152.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,8.80000019073486,0,0,SPRAY SEALANT APPLIED TO ALL CRACKS IN SECTION. MODERATE RUTTING IN BOTH WP'S,3.70000004768372,0,0
23,Maine,0502,09/16/2003,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.199996948242,0,0,152.199996948242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,0,0,0,SPRAY SEALANT APPLIED TO ALL CRACKS MODERATE RUTTING IN BOTH WP.,3.70000004768372,0,0
23,Maine,0501,09/16/2003,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,0,0,305,0,0,13,0,0,12.6999998092651,0,0,12.6999998092651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.300003051758,0,54.2999992370605,0,0,BRAND NEW SPRAY SEALANT APPLIED TO ALL CRACKS. ALL TRANSVERSE CRACKING RATED LOW,3.70000004768372,0,3.70000004768372
37,North Carolina,1006,08/28/2003,3,87.0999984741211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,COARSE TEXTURE ASPHALT,3.70000004768372,148,0
10,Delaware,0104,08/07/2003,2,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LOST SURVEY .3 FATIGUE ENTIRE R/WP -HARD TO SEE DISTRESS,3.70000004768372,152.5,0
24,Maryland,1632,09/11/2003,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.3000030517578,4.80000019073486,1.10000002384186,0,0,0,11,0,0,18.3999996185303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564,0,0,0,0,,3.70000004768372,0,7.09999990463257
24,Maryland,1634,09/10/2003,2,65.1999969482422,7.30000019073486,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3999996185303,0,0,0,0,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.70000004768372,196.5,0
10,Delaware,0110,08/06/2003,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SCRAPE ALONG OUTSIDE WHEEL PATH ENTIRE SECTION- NOT FATIGUE,3.70000004768372,0,0
10,Delaware,0106,08/07/2003,2,31.2999992370605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IN MANY AREAS IT IS HARD TO SEE FATIGUE IN RIGHT WHEEL PATH,3.70000004768372,103.800003051758,0
10,Delaware,0108,08/07/2003,2,3.70000004768372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OPEN TEXTURE ASPHALT,3.70000004768372,11,0
10,Delaware,0109,08/07/2003,2,12.3000001907349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.70000004768372,41,0
10,Delaware,0159,08/07/2003,2,37.7000007629395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.70000004768372,125,0
10,Delaware,0103,08/06/2003,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GOUGE MARKS ALONG OWP APPEAR AS FATIGUE SOME IN EARLY STAGES,3.79999995231628,2,0
10,Delaware,0101,08/06/2003,2,90.9000015258789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OPEN GRAIN TEXTURE IN ASPHALT,3.70000004768372,263,0
10,Delaware,0105,08/06/2003,2,29.6000003814697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.79999995231628,68.3000030517578,0
10,Delaware,0107,08/05/2003,2,71.1999969482422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SURVEY DONE AFTER RAIN, FATIGUE CRACKS SHOW UP FAIRLY WELL",3.70000004768372,128.5,0
10,Delaware,0160,08/05/2003,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SCRAPE ALONG OUTSIDE WHEEL PATH LIKE FATIGUE; CRACKING ON FATIGUE IS NOT RATED,3.70000004768372,0,0
24,Maryland,2401,07/16/2003,2,123.599998474121,33.4000015258789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.69999980926514,152.5,0,0,0,3,3,0,1.60000002384186,1.79999995231628,0,0,0,0,0,0,1,0,0,48.2000007629395,0,0,0,0,0,0,0,0,0,0,564.200012207031,0,0,NO POLISHED AGGREGATE JUST THE COLOR OFTHE MIX. CRACKING NOT NOTED IS CAULKING.,3.79999995231628,304.799987792969,0
42,Pennsylvania,1597,07/17/2003,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6999998092651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BEGINNING STAGE OF RAVELLING, DIDNT COUNT. KIND OF THE MIX STYLE",3.5,0,0
54,West Virginia,4004,08/19/2003,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.8000030517578,28.2999992370605,0,0,0,0,4,5,3,2.90000009536743,3.79999995231628,3.29999995231628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564.299987792969,0,0,,3.70000004768372,0,0
51,Virginia,1023,08/26/2003,2,143.699996948242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.699996948242,0,0,0,0,0,64,1,0,36.2999992370605,0.699999988079071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.59999990463257,269,0
89,Quebec,1127,07/24/2003,3,75.5999984741211,52.0999984741211,59.5999984741211,0,0,0,0,0,0,0,0,0,0,0,0,1,11.1000003814697,225.399993896484,0,0,0,9,14,16,5.19999980926514,18,26.2999992370605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549,0,0,ROAD FAILING QUICKLY -MASSIVE BREAKUP/ LOSS OF AGGREGATE. FATIGUE CRACKING,3.59999990463257,206.300003051758,21
89,Quebec,0903,09/12/2001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2999992370605,0,0,0,0,0,1,0,0,0.300000011920929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.3999996185303,0,0,,3.70000004768372,0,0
89,Quebec,0902,09/12/2001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.40000009536743,0,0,0,0,0,1,0,0,0.300000011920929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.8000030517578,0,0,,3.70000004768372,0,0
34,New Jersey,0506,11/09/2002,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.899993896484,91.5,0,0,0,0,6,0,0,3.20000004768372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213.5,0,0,SITE ID LABELED INCORRECTLY ON STATE PROVIDED SIGN.,3.70000004768372,0,0
25,Massachusetts,1002,06/10/2003,10,0,12.1999998092651,317.200012207031,0,0,0,0,0,0,0,0,0,0,0,0,2,0.800000011920929,91.5,0,0,0,44,29,26,18.7000007629395,14.3000001907349,14.5,0,0,0,0,1,15,0,0.400000005960464,91.6999969482422,0,0,0,0,0,0,0,0,0,0,397,0,0,SPRAY SEALANT NOT EFFECTIVE. PAST PATCHMAT'L MISSING SO 4B CRACKING INCREASES.,3.79999995231628,304.799987792969,0
42,Pennsylvania,0603,04/10/2003,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.099998474121,25.7000007629395,0,0,0,0,0,9,0,0,32.9000015258789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLOSE COMPARISON. INCREASE IN SEVERITY FOR TRANSVERSE CRACKING.,3.70000004768372,6.5,32.9000015258789
23,Maine,0504,08/03/2004,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.5,0,0,152.5,0,0,1,0,0,1.70000004768372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.299987792969,0,12.1999998092651,0,0,GOOD COMPARISON TO LAST MDS,3.70000004768372,0,0
23,Maine,0505,08/03/2004,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.5,0,0,152.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289.600006103516,0,91.4000015258789,0,0,GOOD COMPARISON TO LAST MDS,3.70000004768372,0,0
23,Maine,0506,08/04/2004,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.5,0,0,152.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289.799987792969,0,61,0,0,GOOD COMPARISON TO LAST MDS SURVEY,3.70000004768372,0,0
23,Maine,0507,08/02/2004,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.5,0,0,152.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274.5,0,45.7999992370605,0,0,SEVERE RUTTING BOTH WHEEL PATHS. GOOD COMPARISON TO LAST SURVEY,3.70000004768372,0,0
23,Maine,0508,08/04/2004,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.5,0,0,135.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289.799987792969,0,45.7999992370605,0,0,GOOD COMPARISON TO LAST MDS,3.70000004768372,0,0
23,Maine,0509,08/04/2004,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.599998474121,0,0,100.599998474121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,0,45.7000007629395,0,0,GOOD COMPARISON TO LAST MDS,3.70000004768372,0,0
23,Maine,0559,08/04/2004,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320.299987792969,0,45.7999992370605,0,0,GOOD COMPARISON,3.70000004768372,0,0
51,Virginia,0117,12/02/2004,2,120.5,5.09999990463257,0,0,0,0,0,0,0,0,0,0,0,0,0,112.300003051758,61,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,152.399993896484,0,0,0,0,0,0,0,0,0,0,0,0,331.600006103516,0,0,RAVELLING THROUGHOUT,4,214.699996948242,0
51,Virginia,0118,12/02/2004,2,64.8000030517578,133.800003051758,0,0,0,0,0,0,0,0,0,0,0,0,0,152.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,158.699996948242,0,0,0,0,0,0,0,0,0,0,0,0,237.5,0,0,RAVELLING THROUGHOUT,3.90000009536743,264,0
51,Virginia,0123,12/02/2004,2,48.2000007629395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.3000030517578,76.3000030517578,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,152.399993896484,0,0,0,0,0,0,0,0,0,0,0,0,393.799987792969,0,0,RAVELLING THROUGHOUT,3.90000009536743,132.800003051758,0
9,Connecticut,4020,09/02/2004,7,33.2000007629395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.300003051758,0,0,0,0,0,11,1,2,31.2999992370605,3.70000004768372,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.70000004768372,93.3000030517578,39.5
37,North Carolina,A963,04/13/2005,2,12.6999998092651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,2,0,0,1.10000002384186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ADDED LONG-NWP CRACKING - ECOMPEX - 26,3.70000004768372,77.8000030517578,0
37,North Carolina,A962,04/12/2005,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ADDED LONG-NWP CRACKING - ECOMPEX - 26,3.70000004768372,0,0
37,North Carolina,A960,04/12/2005,2,7.5,65.5999984741211,0,0,0,0,0,0,0,0,0,0,0,0,0,103.5,0,0,0,0,0,15,0,0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.59999990463257,178.800003051758,0
37,North Carolina,1645,04/11/2005,3,0,0,0,0,0,0,0,0,0,17.6000003814697,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2.29999995231628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.70000004768372,17.6000003814697,0
42,Pennsylvania,0661,05/06/2005,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.5,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,,3.70000004768372,0,0
42,Pennsylvania,0660,05/06/2005,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.0999984741211,101.900001525879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.5,0,0,,3.70000004768372,0,0
42,Pennsylvania,0608,05/06/2005,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6000003814697,155.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.70000004768372,0,0
42,Pennsylvania,0607,05/06/2005,2,0.5,5.19999980926514,1.10000002384186,0,0,0,0,0,0,0,0,0,0,0,0,0.600000023841858,250.600006103516,30.5,0,0,0,4,2,1,2.40000009536743,5.19999980926514,2.90000009536743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.09999990463257,0,0,NO PUMPING EVIDENT ON THIS SURVEY,3.70000004768372,17.3999996185303,6.59999990463257
42,Pennsylvania,0604,05/06/2005,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.2000007629395,234.399993896484,0,0,0,0,0,14,0,0,51.7999992370605,0,0,51.7999992370605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.70000004768372,0,51.7999992370605
42,Pennsylvania,0603,05/06/2005,3,1.10000002384186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.7000007629395,168.100006103516,0,0,0,0,0,8,0,0,28,0,0,0,0,3,0,0,60.2000007629395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREVIOUS 6M AT 4+30 NOW UNDER PATCH,3.70000004768372,5.5,28
42,Pennsylvania,0606,05/05/2005,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.7999992370605,155.800003051758,61,0,0,0,3,6,1,4.80000019073486,22.2000007629395,3.70000004768372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VERY DEEP WHEEL RUTS,3.70000004768372,0,29.7999992370605
36,New York,0859,05/12/2005,1,38.2000007629395,40.4000015258789,0,0,0,0,0,0,0,0,0,0,0,0,0,31.7000007629395,0,152.5,0,0,0,1,0,0,1.29999995231628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.70000004768372,189,0
24,Maryland,0507,05/26/2005,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.600006103516,76.3000030517578,0,0,0,0,3,2,0,2.29999995231628,7.40000009536743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.800003051758,0,0,,3.70000004768372,0,7.40000009536743
24,Maryland,0508,05/31/2005,3,114.099998474121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.199996948242,152.5,0,0,0,0,1,10,0,0.699999988079071,29.1000003814697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.4000015258789,0,0,,3.79999995231628,263.399993896484,29.1000003814697
